,indice,Id_producto,title,family_id,brand,origin,season,color,hexadecimal,top_type,adventurous,weather,print,style,fit,application,Nivel
631,631,ddebd99c-a64c-46e1-94e8-b2ac8a779c4e,Poppy Short gj ,9c5a3fee-dad0-444a-acb3-c059e2f3db20,BRAND121,NO_MAINSTREAM,9,blue_dark,00008b,,2,warm,smooth,casual,tight,freetime,1
632,632,0dd2e4e3-4efa-45d7-b8ec-dc3b603a4c70,Vimero Top noos,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND55,MAINSTREAM,9,blue_light,87CEFA,tops,2,warm_season,smooth,classic,straight,freetime,2
633,633,18064421-0c98-4450-84fc-729117121ba5,Miniprint Jumpsuit maj ,88ee8b83-a7fe-4c00-8f12-621b209012fd,BRAND91,WHOLE_SALE,9,green_dark,164A0A,,3,warm,floral,boho,straight,freetime,1
634,634,562c7d77-70cf-48d9-86c1-bba657d68439,Super Skirt strech ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND74,MAINSTREAM,9,black,000000,,2,warm_season,smooth,boho,tight,freetime,1
635,635,1e5c86d4-4711-4710-985c-cedb35169cdb,Ihtwiggy Short denim ,9c5a3fee-dad0-444a-acb3-c059e2f3db20,BRAND89,MAINSTREAM,9,blue_light,87CEFA,,2,warm,smooth,casual,tight,freetime,1
636,636,94a0c2a2-0f4b-4bfb-90bd-048fe8ea7ee8,Charis Bag closet ,882ecdf8-325d-4826-a066-1b263e438f09,BRAND167,OWN_PRODUCTION,9,aubergine,614051,,2,cold_season,smooth,boho,,work,3
637,637,9c7f69a7-3ac7-4483-a9de-e8ebdc45929c,Shamburgo Jeans solid ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND163,NO_MAINSTREAM,9,black,000000,,2,warm_season,smooth,classic,tight,work,1
638,638,2ba971cc-b600-4166-be88-389df9123388,Shquesir Sweater vneck ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND163,NO_MAINSTREAM,9,green_dark,164A0A,tops,2,warm_season,smooth,boho,straight,work,2
639,639,2f3489c9-2352-4095-909a-133ff64695a3,Fabiola Shirt collection ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND9,NO_MAINSTREAM,9,blue_dark,00008b,tops,2,warm_season,smooth,casual,loose,freetime,2
640,640,06a8e26d-582c-4cb0-b47a-11954f665840,Floaty Shirt sati ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND9,NO_MAINSTREAM,9,white,FFFFFF,blouse,3,cold_season,smooth,classic,straight,freetime,2
641,641,92cf454b-a209-4bd2-b413-5a50dd72444d,Alexa Shirt melagne ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND161,NO_MAINSTREAM,9,blue_light,87CEFA,t-shirts,2,warm_season,sheets,casual,straight,freetime,2
642,642,3f8bd318-60d9-4b8c-8216-6af4f43b844d,Denim Jeans casual,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND132,NO_MAINSTREAM,9,grey,808080,,2,cold_season,smooth,street,tight,freetime,1
643,643,4dfbf9ad-f672-4c76-adae-e3358cb515e9,Vilucy Shirt noos ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND55,MAINSTREAM,9,coral,E65A5B,blouse,2,warm_season,smooth,classic,straight,work,2
644,644,4dfbf9ad-f672-4c76-adae-e3358cb515e9,Vilucy Shirt noos ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND55,MAINSTREAM,9,green,008000,blouse,2,warm_season,smooth,classic,straight,work,2
645,645,8b30be61-1658-4c01-8607-3493c3da358b,Viblue Jacket noos,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND55,MAINSTREAM,9,black,000000,,3,cold_season,smooth,street,tight,freetime,3
646,646,c6b612e7-0a5d-4844-ac5d-fb1ec881f92b,Jone Cardigan soft ,141f32d6-a5af-49bf-b019-fd28354977f1,BRAND131,MAINSTREAM,9,blue_dark,00008b,cardigan,1,cold_season,smooth,boho,loose,freetime,2
647,647,cbb08963-4bde-4433-8c29-df2e7851bc09,Onlmaye Sweater knit ,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND119,MAINSTREAM,9,lemon,FFD200,sweaters,2,cold_season,smooth,casual,loose,freetime,2
648,648,75576053-819c-4d6d-97f1-67167e9943bb,Scdaniela Jacket blazer ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND66,MAINSTREAM,9,coral,E65A5B,,2,warm_season,smooth,classic,tight,work,3
649,649,8dd4cfa9-64d4-4e79-bb72-89297f52e11d,Kate Jacket spring ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND89,MAINSTREAM,9,orange,FFA500,,3,warm_season,floral,boho,tight,work,3
650,650,a310d8bf-528e-4985-ac22-12896505c17c,Charls Pant jcz,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND60,WHOLE_SALE,9,blue_dark,00008b,,3,cold_season,smooth,classic,straight,work,1
651,651,b836f179-8ebf-43b4-8558-f54f1e51b7a5,Pckamelia Jeans noos ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND142,MAINSTREAM,9,blue_light,87CEFA,,2,cold_season,smooth,casual,tight,freetime,1
652,652,75a1c388-70c6-47e9-8488-e9473c157091,Adette Shirt broadway ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND90,MAINSTREAM,9,mustand,DEB24C,shirt,2,warm,sheets,boho,loose,freetime,2
653,653,768cc4b8-73f7-4447-9213-f5a9706d5127,Tie Shirt neck ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND54,MAINSTREAM,9,black,000000,blouse,3,cold_season,smooth,classic,straight,work,2
654,654,e6f33614-5988-4d6e-9399-1d6f86904889,Ihstampe Jacket denim ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND89,MAINSTREAM,9,blue,000081,,3,warm_season,smooth,boho,tight,freetime,3
655,655,90d73dc9-8268-48fb-9637-d2ad962d76da,Vmdonnadina Skirt suede,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND102,MAINSTREAM,9,beige,DFC8B2,,3,cold_season,smooth,street,straight,freetime,1
656,656,3b130bca-89b7-4e7b-9e6e-8d3b2503115e,Waves Top cerise,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND15,WHOLE_SALE,9,pink,FFC0CB,tops,2,warm,smooth,boho,straight,work,2
657,657,678fe800-5156-4aa9-818e-deae65665ef6,Yuli Playsuit summer ,88ee8b83-a7fe-4c00-8f12-621b209012fd,BRAND91,WHOLE_SALE,9,black,000000,,3,warm,smooth,boho,straight,freetime,1
658,658,e7a981c4-d1d8-4cb0-a343-93ec6e166aac,Rhine Shirt wording ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND83,MAINSTREAM,9,black,000000,t-shirts,3,warm_season,smooth,casual,straight,freetime,2
659,659,c7c6bf52-6549-4d38-941a-bc777e7b4301,Billass Top closet ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND167,OWN_PRODUCTION,9,black,000000,tops,2,warm,printed,boho,straight,work,2
660,660,018973b9-3e05-4411-ae3b-daed8c972e2d,Basha Skirt bohck,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND97,OWN_PRODUCTION,9,blue_dark,00008b,,2,warm_season,smooth,classic,tight,work,1
661,661,1ce42093-4c32-4795-a40c-1b44a3bee0ec,Moon Tshirt oneck ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND121,NO_MAINSTREAM,9,rust,B94600,t-shirts,2,warm_season,animal_print,street,straight,freetime,2
662,662,e9795407-e7b5-4a66-972f-8a7afd4052d6,Odei Pant short,9c5a3fee-dad0-444a-acb3-c059e2f3db20,BRAND15,WHOLE_SALE,9,blue_dark,00008b,,2,warm,smooth,boho,straight,freetime,1
663,663,c3dd4e6a-3c7c-455a-bee1-432c9a6b3a97,Liverpool Pant grette ,1dc55e58-a5c3-462c-b73d-8dd480de90fc,BRAND32,OWN_PRODUCTION,9,taupe,9A8176,,3,cold_season,smooth,boho,tight,freetime,1
664,664,b6a2bf42-9864-48ba-b5c0-bc2ee3be3e2e,Lena Shirt collar,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND157,OWN_PRODUCTION,9,blue_dark,00008b,shirt,2,warm_season,smooth,boho,straight,freetime,2
665,665,bb7df174-84d0-461a-bdbb-c3b2440d092c,Stzmila Cardigan vneck ,141f32d6-a5af-49bf-b019-fd28354977f1,BRAND152,NO_MAINSTREAM,9,grey,808080,cardigan,1,cold_season,smooth,classic,tight,work,2
666,666,9c7f69a7-3ac7-4483-a9de-e8ebdc45929c,Shamburgo Jeans solid ,6598b655-3e19-448c-8b4f-ff6a29447b34,BRAND163,NO_MAINSTREAM,9,green_dark,164A0A,,2,warm_season,smooth,classic,tight,work,1
667,667,d71fc054-3c49-4331-a965-ec70e959c96c,Zela Skirt kompag ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND74,MAINSTREAM,9,khaki,666633,,2,warm_season,smooth,boho,straight,freetime,1
668,668,d364d50a-af06-4757-8b1e-ec028efc06e5,Sand Tshirt jsy ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND9,NO_MAINSTREAM,9,blue_dark,00008b,t-shirts,1,cold_season,smooth,street,tight,freetime,2
669,669,d7764413-cdfa-44d3-b510-39afb679e354,Louis Shirt zeze ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND74,MAINSTREAM,9,blue_dark,00008b,shirt,2,warm_season,retro,boho,straight,work,2
670,670,8e94941c-38d5-4e87-b686-5fd334a2e7af,Onllorca Parka spring,35405a7d-7018-440b-9d16-76206ac3e224,BRAND119,MAINSTREAM,9,beige,DFC8B2,,3,cold_season,smooth,casual,straight,freetime,3
671,671,b5536596-dbf6-4545-9b42-1b0df35d6fb0,Violet Skirt ycoo,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND25,WHOLE_SALE,9,black,000000,,3,warm,floral,boho,straight,freetime,1
672,672,d71fc054-3c49-4331-a965-ec70e959c96c,Zela Skirt kompag ,2514d6c8-11e6-4692-87b4-dcc1cd18592c,BRAND74,MAINSTREAM,9,black,000000,,2,warm_season,smooth,boho,straight,freetime,1
673,673,d364d50a-af06-4757-8b1e-ec028efc06e5,Sand Tshirt jsy ,95f835a3-03fe-40f1-a813-4fbfd2842845,BRAND9,NO_MAINSTREAM,9,beige,DFC8B2,t-shirts,1,cold_season,smooth,street,tight,freetime,2
674,674,d4e912d1-df55-4dec-9b97-243e1734074b,Casual Sweatshirt esprit ,3087da56-5a27-4e58-aea7-1555c640f232,BRAND132,NO_MAINSTREAM,9,ecru,ECE9D6,hoodies,2,cold_season,smooth,street,straight,freetime,2
675,675,d255ef1d-3496-4cfc-9d99-39958229de10,Woven Shirt casual ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND132,NO_MAINSTREAM,9,blue_dark,00008b,shirt,2,cold_season,vertical_stripes,classic,straight,work,2
676,676,62d4e8cb-637f-4cba-9ecb-3719e901e7bc,Duo Top cerise ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND15,WHOLE_SALE,9,red,B11730,tops,2,warm,animal_print,night,straight,night,2
677,677,62d4e8cb-637f-4cba-9ecb-3719e901e7bc,Duo Top cerise ,39792668-5cfd-42c2-8872-ad776e9bad70,BRAND15,WHOLE_SALE,9,white,FFFFFF,tops,2,warm,animal_print,night,straight,night,2
678,678,d255ef1d-3496-4cfc-9d99-39958229de10,Woven Shirt casual ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND132,NO_MAINSTREAM,9,red,B11730,shirt,2,cold_season,vertical_stripes,classic,straight,work,2
679,679,e3dbbe67-0c77-4efc-8924-0319ea1a893b,Vmerika Shirt stripes ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND102,MAINSTREAM,9,khaki,666633,shirt,2,warm_season,vertical_stripes,classic,straight,work,2
680,680,94b876f3-9496-4f84-93c4-8218ccb7794d,Vmsia Shirt noos ,c59807ac-0362-4078-94b0-37ea3df6cdd0,BRAND102,MAINSTREAM,9,blue_light,87CEFA,blouse,2,cold_season,smooth,street,straight,freetime,2
681,681,374b5e53-31bd-4752-bf77-ddb9bf6823e1,Byralina Sweater pullover ,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND76,MAINSTREAM,9,salmon,F29985,sweaters,2,cold_season,smooth,casual,loose,freetime,2
682,682,11550950-fa91-4f4d-849f-c8e8fcd7957d,Maf Sweater bsc,1b93b30c-833f-45a8-ba69-c21d2e7f4824,BRAND89,MAINSTREAM,9,gray_light,D3D3D3,sweaters,1,cold_season,smooth,classic,tight,freetime,2
683,683,79d714de-fad0-47d0-94b0-a77b54f7b263,Flux Jacket verte ,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,BRAND49,WHOLE_SALE,9,brown_light,A57E62,,4,cold_season,smooth,night,tight,night,3
